Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-06-14,17:00:00,2438.25,2439.25,2433,2434,0,0
2017-06-14,18:00:00,2434,2436.5,2433.5,2436.25,0,0
2017-06-14,19:00:00,2436.25,2437.75,2434,2436.5,0,0
2017-06-14,20:00:00,2436.5,2438,2435.5,2436,0,0
2017-06-14,21:00:00,2436,2440.5,2428.75,2430.75,0,0
2017-06-14,22:00:00,2430.5,2437,2426.25,2435.75,0,0
2017-06-14,23:00:00,2435.75,2436.5,2433.75,2434.25,0,0
2017-06-15,01:00:00,2433.25,2434.5,2427.88,2429.25,0,0
2017-06-15,02:00:00,2429,2430.25,2427.75,2429.75,0,0
2017-06-15,03:00:00,2429.5,2433,2429.25,2430.5,0,0
2017-06-15,04:00:00,2430.5,2430.75,2428,2429,0,0
2017-06-15,05:00:00,2428.75,2429.25,2427.25,2428.25,0,0
2017-06-15,06:00:00,2428.75,2429.5,2428.25,2428.75,0,0
2017-06-15,07:00:00,2429.25,2430.5,2428.75,2429.75,0,0
2017-06-15,08:00:00,2430,2430.75,2429.5,2430.25,0,0
2017-06-15,09:00:00,2430,2430.75,2428.25,2428.5,0,0
2017-06-15,10:00:00,2428.5,2429.75,2423.5,2424.5,0,0
2017-06-15,11:00:00,2424.5,2426.5,2422,2422,0,0
2017-06-15,12:00:00,2422,2425,2419.75,2419.75,0,0
2017-06-15,13:00:00,2419.75,2420.5,2416.5,2420.25,0,0
2017-06-15,14:00:00,2420,2421.25,2419,2419.5,0,0
2017-06-15,15:00:00,2419.5,2421.5,2417.5,2421,0,0
2017-06-15,16:00:00,2421.5,2424,2418,2423,0,0
2017-06-15,17:00:00,2423,2425,2416.5,2422,0,0
2017-06-15,18:00:00,2422,2428,2422,2424.75,0,0
2017-06-15,19:00:00,2424.75,2427,2423.25,2426.75,0,0
2017-06-15,20:00:00,2426.75,2429,2425,2426.25,0,0
2017-06-15,21:00:00,2426,2430.5,2425.5,2428.75,0,0
2017-06-15,22:00:00,2428.75,2432,2427,2430.25,0,0
2017-06-15,23:00:00,2430.25,2433,2430.25,2431.75,0,0
2017-06-16,01:00:00,2431.25,2432,2430,2430.25,0,0
2017-06-16,02:00:00,2430,2431.75,2430,2431.75,0,0
2017-06-16,03:00:00,2431.75,2434.5,2431.5,2433.5,0,0
2017-06-16,04:00:00,2433.75,2435.5,2433.5,2434.75,0,0
2017-06-16,05:00:00,2434.62,2435.25,2434,2434.5,0,0
2017-06-16,06:00:00,2435,2436.25,2434.5,2435.5,0,0
2017-06-16,07:00:00,2435.5,2435.75,2434.75,2434.75,0,0
2017-06-16,08:00:00,2434.5,2435,2433.75,2434.25,0,0
2017-06-16,09:00:00,2434.25,2436,2434.25,2434.5,0,0
2017-06-16,10:00:00,2434.75,2436.75,2434.5,2435.25,0,0
2017-06-16,11:00:00,2435.25,2436.25,2433.75,2433.75,0,0
2017-06-16,12:00:00,2433.75,2436.25,2433.75,2434.75,0,0
2017-06-16,13:00:00,2434.75,2435.75,2434.25,2435.25,0,0
2017-06-16,14:00:00,2435,2436,2435,2435.25,0,0
2017-06-16,15:00:00,2435.25,2435.25,2430.75,2431.25,0,0
2017-06-16,16:00:00,2431,2432.62,2422,2425.75,0,0
2017-06-16,17:00:00,2425.75,2426.5,2420.5,2422,0,0
2017-06-16,18:00:00,2422,2426.75,2421,2426.75,0,0
2017-06-16,19:00:00,2426.75,2428.5,2426.5,2426.5,0,0
2017-06-16,20:00:00,2427,2427.75,2425,2427.25,0,0
2017-06-16,21:00:00,2427.25,2429.25,2426.5,2428.25,0,0
2017-06-16,22:00:00,2428.25,2430.25,2426,2430.25,0,0
2017-06-16,23:00:00,2430.25,2434.25,2429.75,2434.25,0,0
2017-06-16,23:59:00,2434.25,2434.25,2434.25,2434.25,0,0
2017-06-19,01:00:00,2434.25,2434.5,2432.75,2433.5,0,0
2017-06-19,02:00:00,2434,2434,2433.25,2433.5,0,0
2017-06-19,03:00:00,2433.75,2436.5,2433.25,2435.75,0,0
2017-06-19,04:00:00,2436,2437.5,2435.75,2435.75,0,0
2017-06-19,05:00:00,2435.75,2436.75,2435.75,2436,0,0
2017-06-19,06:00:00,2436.5,2436.5,2435.75,2435.75,0,0
2017-06-19,07:00:00,2435.75,2436.25,2435.25,2435.75,0,0
2017-06-19,08:00:00,2435.5,2436.25,2435.5,2435.75,0,0
2017-06-19,09:00:00,2436,2438,2435.75,2437.75,0,0
2017-06-19,10:00:00,2438,2440.25,2437.5,2437.75,0,0
2017-06-19,11:00:00,2437.75,2439,2437.25,2437.75,0,0
2017-06-19,12:00:00,2437.5,2439.12,2436.75,2437.25,0,0
2017-06-19,13:00:00,2437,2438.25,2436.75,2438,0,0
2017-06-19,14:00:00,2438.25,2439.25,2438,2438.75,0,0
2017-06-19,15:00:00,2438.75,2439.75,2437.75,2438.75,0,0
2017-06-19,16:00:00,2438.5,2443,2438.25,2442.75,0,0
2017-06-19,17:00:00,2442.75,2449.25,2442.5,2446.25,0,0
2017-06-19,18:00:00,2446,2447.25,2444.75,2446.75,0,0
2017-06-19,19:00:00,2446.75,2448.75,2446.75,2448.25,0,0
2017-06-19,20:00:00,2448.25,2450.75,2448.25,2448.25,0,0
2017-06-19,21:00:00,2448.25,2448.75,2445.5,2446.5,0,0
2017-06-19,22:00:00,2446.5,2451.25,2446.25,2450,0,0
2017-06-19,23:00:00,2450,2450.75,2447,2447.5,0,0
2017-06-19,23:59:00,2447.5,2447.5,2447.5,2447.5,0,0
2017-06-20,01:00:00,2448.25,2449,2447.5,2448.5,0,0
2017-06-20,02:00:00,2448.25,2449.5,2447.75,2449,0,0
2017-06-20,03:00:00,2449,2450.25,2448.75,2449.25,0,0
2017-06-20,04:00:00,2449.5,2451,2449,2449.25,0,0
2017-06-20,05:00:00,2449.25,2450,2449,2449.25,0,0
2017-06-20,06:00:00,2449.75,2450,2449.5,2449.75,0,0
2017-06-20,07:00:00,2450.25,2450.25,2449.5,2450,0,0
2017-06-20,08:00:00,2450,2450,2449,2449.25,0,0
2017-06-20,09:00:00,2449,2450,2447.75,2448.5,0,0
2017-06-20,10:00:00,2448.5,2449.75,2447.75,2448.75,0,0
2017-06-20,11:00:00,2448.5,2449.25,2447.75,2448,0,0
2017-06-20,12:00:00,2448.25,2448.75,2447.75,2447.75,0,0
2017-06-20,13:00:00,2447.75,2448.75,2447.5,2448,0,0
2017-06-20,14:00:00,2447.75,2448.5,2447,2447.5,0,0
2017-06-20,15:00:00,2447,2447,2445,2445.25,0,0
2017-06-20,16:00:00,2445.25,2446.75,2442.25,2442.25,0,0
2017-06-20,17:00:00,2442.5,2445.5,2441.25,2444.75,0,0
2017-06-20,18:00:00,2444.75,2444.75,2441,2441.25,0,0
2017-06-20,19:00:00,2441.25,2442.5,2437.75,2441.5,0,0
2017-06-20,20:00:00,2441.5,2442.5,2440.5,2441,0,0
2017-06-20,21:00:00,2441.5,2442.25,2437.75,2439,0,0
2017-06-20,22:00:00,2439.5,2441,2434,2435,0,0
2017-06-20,23:00:00,2434.75,2438,2434.75,2436.5,0,0
2017-06-21,01:00:00,2436.5,2437,2435.5,2436.25,0,0
2017-06-21,02:00:00,2436,2437,2435.75,2436.25,0,0
2017-06-21,03:00:00,2436.5,2437.25,2432.75,2434.5,0,0
2017-06-21,04:00:00,2434.5,2435,2433,2434.25,0,0
2017-06-21,05:00:00,2434.75,2436,2433.25,2433.75,0,0
2017-06-21,06:00:00,2433.75,2434,2432.5,2433.25,0,0
2017-06-21,07:00:00,2433.75,2434.5,2433.25,2434.25,0,0
2017-06-21,08:00:00,2434.75,2435.25,2433.5,2433.75,0,0
2017-06-21,09:00:00,2433.75,2434.5,2432.5,2434,0,0
2017-06-21,10:00:00,2434.5,2434.5,2429.25,2430.75,0,0
2017-06-21,11:00:00,2430.75,2433.5,2428.75,2431.75,0,0
2017-06-21,12:00:00,2431.75,2433,2429.5,2431.75,0,0
2017-06-21,13:00:00,2431.5,2434.75,2431.5,2434.5,0,0
2017-06-21,14:00:00,2434.5,2435,2432,2433,0,0
2017-06-21,15:00:00,2433,2437,2432.5,2436,0,0
2017-06-21,16:00:00,2436.5,2438.5,2434.5,2435,0,0
2017-06-21,17:00:00,2435,2439.75,2434.75,2437,0,0
2017-06-21,18:00:00,2437,2437,2430.5,2435.75,0,0
2017-06-21,19:00:00,2435.75,2435.75,2430.5,2430.75,0,0
2017-06-21,20:00:00,2430.75,2432.75,2428.25,2429.25,0,0
2017-06-21,21:00:00,2429.25,2434.25,2428.25,2433.25,0,0
2017-06-21,22:00:00,2433.5,2434,2430.5,2433.75,0,0
2017-06-21,23:00:00,2433.75,2433.75,2431.25,2432.25,0,0
2017-06-21,23:59:00,2432.25,2432.25,2432.25,2432.25,0,0
2017-06-22,01:00:00,2431,2431.25,2429.5,2430,0,0
2017-06-22,02:00:00,2430.25,2431.25,2429.75,2430.25,0,0
2017-06-22,03:00:00,2430.75,2431.25,2430,2430.5,0,0
2017-06-22,04:00:00,2430.25,2431.5,2429.5,2431,0,0
2017-06-22,05:00:00,2431.5,2431.75,2429.75,2430.25,0,0
2017-06-22,06:00:00,2430,2434,2430,2433.75,0,0
2017-06-22,07:00:00,2433.75,2434,2432.25,2432.25,0,0
2017-06-22,08:00:00,2432.75,2434,2432.25,2433,0,0
2017-06-22,09:00:00,2433,2434.5,2431.5,2432.5,0,0
2017-06-22,10:00:00,2433,2433,2428.5,2428.75,0,0
2017-06-22,11:00:00,2428.75,2430.25,2428.25,2429.25,0,0
2017-06-22,12:00:00,2429.25,2431,2428.25,2430.75,0,0
2017-06-22,13:00:00,2430.5,2432.75,2430,2432.25,0,0
2017-06-22,14:00:00,2432.38,2433.25,2431.25,2432.25,0,0
2017-06-22,15:00:00,2432,2432.75,2431,2431.5,0,0
2017-06-22,16:00:00,2431.25,2434,2430,2432.25,0,0
2017-06-22,17:00:00,2432.25,2436.25,2430.25,2435.5,0,0
2017-06-22,18:00:00,2435.5,2438.5,2435.25,2436.75,0,0
2017-06-22,19:00:00,2437.5,2438.5,2435.25,2437.25,0,0
2017-06-22,20:00:00,2437.75,2439,2436.5,2437.75,0,0
2017-06-22,21:00:00,2437.75,2438.5,2436.25,2437.5,0,0
2017-06-22,22:00:00,2437.25,2438.25,2431.75,2431.75,0,0
2017-06-22,23:00:00,2431.75,2432.25,2431,2431.75,0,0
2017-06-22,23:59:00,2431.75,2431.75,2431.75,2431.75,0,0
2017-06-23,01:00:00,2431.5,2433,2431.5,2432.5,0,0
2017-06-23,02:00:00,2433,2433.25,2432.5,2433,0,0
2017-06-23,03:00:00,2432.5,2434,2432,2433.75,0,0
2017-06-23,04:00:00,2434.25,2434.75,2432.5,2433,0,0
2017-06-23,05:00:00,2433.25,2434.5,2433,2434.25,0,0
2017-06-23,06:00:00,2434.5,2434.75,2434,2434,0,0
2017-06-23,07:00:00,2434.5,2435,2434,2434.5,0,0
2017-06-23,08:00:00,2434.75,2434.75,2434.25,2434.5,0,0
2017-06-23,09:00:00,2434.75,2435,2434,2434,0,0
2017-06-23,10:00:00,2434,2436,2433.75,2434.5,0,0
2017-06-23,11:00:00,2434.5,2436.75,2434.25,2435.25,0,0
2017-06-23,12:00:00,2435.25,2435.75,2432.75,2433.25,0,0
2017-06-23,13:00:00,2433.25,2434.25,2430,2431.75,0,0
2017-06-23,14:00:00,2431.75,2432.5,2431.25,2432.25,0,0
2017-06-23,15:00:00,2432.5,2434.25,2432,2434,0,0
2017-06-23,16:00:00,2434.25,2435,2428.75,2431.5,0,0
2017-06-23,17:00:00,2431.5,2437.5,2431,2436,0,0
2017-06-23,18:00:00,2436,2437.25,2435.5,2436.5,0,0
2017-06-23,19:00:00,2436.5,2438.75,2436.25,2437,0,0
2017-06-23,20:00:00,2437,2438.75,2436,2437.5,0,0
2017-06-23,21:00:00,2437.5,2438,2434.75,2435.25,0,0
2017-06-23,22:00:00,2434.75,2436.75,2431,2436,0,0
2017-06-23,23:00:00,2436,2436.25,2431.75,2432.25,0,0
2017-06-23,23:59:00,2432.25,2432.25,2432.25,2432.25,0,0
2017-06-26,01:00:00,2431.75,2432.75,2430,2431.75,0,0
2017-06-26,02:00:00,2431.5,2432.5,2431.5,2432.25,0,0
2017-06-26,03:00:00,2432.75,2434,2431.75,2433.5,0,0
2017-06-26,04:00:00,2434,2436,2433.5,2435.25,0,0
2017-06-26,05:00:00,2435.75,2436.75,2435.25,2436,0,0
2017-06-26,06:00:00,2436.25,2437,2435.5,2436,0,0
2017-06-26,07:00:00,2436.25,2436.75,2435.5,2435.5,0,0
2017-06-26,08:00:00,2436,2436.75,2435.25,2436.25,0,0
2017-06-26,09:00:00,2436.75,2438,2436.5,2437.5,0,0
2017-06-26,10:00:00,2438,2441.25,2437.5,2439.75,0,0
2017-06-26,11:00:00,2439.5,2441.5,2439,2440.25,0,0
2017-06-26,12:00:00,2440.75,2441.25,2439.5,2440,0,0
2017-06-26,13:00:00,2440,2441,2440,2440.75,0,0
2017-06-26,14:00:00,2440.5,2441.75,2440.5,2441.75,0,0
2017-06-26,15:00:00,2441.5,2442.5,2441,2441.75,0,0
2017-06-26,16:00:00,2441.5,2447.5,2441.5,2447.25,0,0
2017-06-26,17:00:00,2447.25,2447.25,2436,2437.75,0,0
2017-06-26,18:00:00,2437.75,2440.25,2434,2440,0,0
2017-06-26,19:00:00,2439.75,2441.25,2438.25,2440.38,0,0
2017-06-26,20:00:00,2440.38,2441,2438.5,2439.25,0,0
2017-06-26,21:00:00,2439,2440,2437.25,2439.25,0,0
2017-06-26,22:00:00,2439.5,2440.5,2436,2436,0,0
2017-06-26,23:00:00,2436.25,2436.5,2435,2435.5,0,0
2017-06-26,23:59:00,2435.75,2435.75,2435.75,2435.75,0,0
2017-06-27,01:00:00,2435,2437.12,2434.25,2436.25,0,0
2017-06-27,02:00:00,2436.75,2437.25,2436,2436.25,0,0
2017-06-27,03:00:00,2436.75,2437,2435,2435.5,0,0
2017-06-27,04:00:00,2435.25,2436.75,2435.25,2436,0,0
2017-06-27,05:00:00,2436.25,2437.25,2436,2436.25,0,0
2017-06-27,06:00:00,2436,2436.75,2435.5,2436.5,0,0
2017-06-27,07:00:00,2436.75,2436.75,2435.75,2436.5,0,0
2017-06-27,08:00:00,2436.25,2436.5,2435,2435.5,0,0
2017-06-27,09:00:00,2435.75,2435.75,2433.5,2433.75,0,0
2017-06-27,10:00:00,2433.75,2434.75,2432.5,2433.25,0,0
2017-06-27,11:00:00,2433,2434,2430,2433.25,0,0
2017-06-27,12:00:00,2433.75,2436,2433.25,2433.25,0,0
2017-06-27,13:00:00,2433.75,2434.75,2432.75,2433.75,0,0
2017-06-27,14:00:00,2433.75,2434.25,2432.12,2434,0,0
2017-06-27,15:00:00,2434.5,2434.75,2433.25,2434,0,0
2017-06-27,16:00:00,2433.5,2434.5,2429.5,2431.75,0,0
2017-06-27,17:00:00,2431.75,2436.75,2431,2435.5,0,0
2017-06-27,18:00:00,2435.62,2437,2434.75,2436,0,0
2017-06-27,19:00:00,2436,2436.25,2430,2430.88,0,0
2017-06-27,20:00:00,2430.88,2431.5,2421,2423.75,0,0
2017-06-27,21:00:00,2423.75,2427.5,2420.75,2425,0,0
2017-06-27,22:00:00,2425,2426,2417.75,2418,0,0
2017-06-27,23:00:00,2418,2421,2416.75,2417.75,0,0
2017-06-28,01:00:00,2418.5,2419.88,2418,2418.75,0,0
2017-06-28,02:00:00,2418.5,2419.5,2417.5,2417.75,0,0
2017-06-28,03:00:00,2417.62,2419.5,2417.25,2419.25,0,0
2017-06-28,04:00:00,2419.62,2420.75,2419,2419.25,0,0
2017-06-28,05:00:00,2419.75,2420,2415.25,2415.88,0,0
2017-06-28,06:00:00,2415.88,2418.5,2415.75,2418,0,0
2017-06-28,07:00:00,2418.25,2418.5,2417.25,2418,0,0
2017-06-28,08:00:00,2418.5,2418.88,2417.62,2418,0,0
2017-06-28,09:00:00,2418.25,2420.25,2418,2419.75,0,0
2017-06-28,10:00:00,2419.62,2420,2416.62,2417.75,0,0
2017-06-28,11:00:00,2417.25,2418.25,2414.25,2417.75,0,0
2017-06-28,12:00:00,2417.75,2422.5,2417.25,2421.5,0,0
2017-06-28,13:00:00,2421.5,2424,2421.25,2422.25,0,0
2017-06-28,14:00:00,2422.38,2424.25,2421.62,2423.5,0,0
2017-06-28,15:00:00,2423.75,2428.38,2422.75,2426.5,0,0
2017-06-28,16:00:00,2426.5,2430.25,2425.75,2426.75,0,0
2017-06-28,17:00:00,2426.75,2436.25,2426.5,2434.5,0,0
2017-06-28,18:00:00,2434.5,2438,2433.88,2437,0,0
2017-06-28,19:00:00,2437,2439,2435.5,2438.25,0,0
2017-06-28,20:00:00,2438.25,2440.5,2437.75,2439,0,0
2017-06-28,21:00:00,2439,2440,2437,2438.5,0,0
2017-06-28,22:00:00,2438.5,2440.5,2436.88,2436.88,0,0
2017-06-28,23:00:00,2436.88,2442.5,2436.88,2442.25,0,0
2017-06-28,23:59:00,2442.25,2442.25,2442.25,2442.25,0,0
2017-06-29,01:00:00,2441.75,2444.12,2441.75,2442.75,0,0
2017-06-29,02:00:00,2443.12,2443.5,2442.25,2443,0,0
2017-06-29,03:00:00,2443.5,2443.62,2442.5,2442.75,0,0
2017-06-29,04:00:00,2442.75,2443.5,2442.12,2443.5,0,0
2017-06-29,05:00:00,2443.25,2443.88,2442.75,2443.5,0,0
2017-06-29,06:00:00,2443.75,2444.25,2443.5,2443.75,0,0
2017-06-29,07:00:00,2443.75,2443.75,2443.25,2443.5,0,0
2017-06-29,08:00:00,2443.25,2443.75,2442.75,2443.25,0,0
2017-06-29,09:00:00,2443,2444.25,2442.88,2443.25,0,0
2017-06-29,10:00:00,2443.25,2445,2441.25,2441.38,0,0
2017-06-29,11:00:00,2441.38,2442,2440.5,2441.25,0,0
2017-06-29,12:00:00,2441.25,2442.5,2439.25,2440.25,0,0
2017-06-29,13:00:00,2440,2441,2439.25,2441,0,0
2017-06-29,14:00:00,2441,2444.75,2440.75,2443.75,0,0
2017-06-29,15:00:00,2443.5,2444.38,2438.5,2439.5,0,0
2017-06-29,16:00:00,2439.38,2440.5,2430.75,2432.25,0,0
2017-06-29,17:00:00,2432.25,2433.25,2426.25,2430,0,0
2017-06-29,18:00:00,2430,2430.25,2416.5,2416.5,0,0
2017-06-29,19:00:00,2416.75,2420.5,2413,2413.5,0,0
2017-06-29,20:00:00,2413.5,2415.75,2402.25,2411.75,0,0
2017-06-29,21:00:00,2411.75,2418.75,2409,2417.25,0,0
2017-06-29,22:00:00,2417.25,2422.5,2416.5,2416.75,0,0
2017-06-29,23:00:00,2416.75,2421.75,2416.38,2421,0,0
2017-06-30,01:00:00,2421.62,2422.25,2417.5,2418,0,0
2017-06-30,02:00:00,2418.38,2420.75,2418,2419.75,0,0
2017-06-30,03:00:00,2419.75,2421.25,2418.75,2419.38,0,0
2017-06-30,04:00:00,2419.38,2421.5,2417.5,2421.25,0,0
2017-06-30,05:00:00,2421.25,2421.25,2418,2418.5,0,0
2017-06-30,06:00:00,2419,2419.5,2418.25,2418.25,0,0
2017-06-30,07:00:00,2418.75,2420.25,2418.25,2420,0,0
2017-06-30,08:00:00,2419.75,2420.75,2419.5,2420.5,0,0
2017-06-30,09:00:00,2420.5,2422,2419,2419.75,0,0
2017-06-30,10:00:00,2419.75,2420.25,2415.25,2419.62,0,0
2017-06-30,11:00:00,2419.62,2420.75,2417.75,2420.5,0,0
2017-06-30,12:00:00,2420.75,2424.5,2420,2424.12,0,0
2017-06-30,13:00:00,2424.12,2426.75,2424,2426,0,0
2017-06-30,14:00:00,2426,2426.75,2425,2425.75,0,0
2017-06-30,15:00:00,2425.75,2425.88,2422.5,2422.75,0,0
2017-06-30,16:00:00,2422.88,2428.25,2422.25,2424,0,0
2017-06-30,17:00:00,2423.5,2424,2418.75,2421.75,0,0
2017-06-30,18:00:00,2421.75,2424.12,2418.75,2423.75,0,0
2017-06-30,19:00:00,2423.75,2424.25,2421,2422.25,0,0
2017-06-30,20:00:00,2422.25,2424.75,2422.12,2423.75,0,0
2017-06-30,21:00:00,2423.75,2428,2423,2427.75,0,0
2017-06-30,22:00:00,2427.75,2429.75,2422.12,2422.12,0,0
2017-06-30,23:00:00,2422.12,2423.38,2418.5,2421.5,0,0
2017-06-30,23:59:00,2421.5,2421.5,2421.5,2421.5,0,0
2017-07-03,01:00:00,2423.12,2424.75,2422.5,2424.62,0,0
2017-07-03,02:00:00,2424.62,2427.25,2423.75,2424.62,0,0
2017-07-03,03:00:00,2424.5,2427,2423.5,2425,0,0
2017-07-03,04:00:00,2425,2427.5,2424.25,2426.5,0,0
2017-07-03,05:00:00,2426.5,2427.5,2426,2427,0,0
2017-07-03,06:00:00,2426.75,2427,2426,2426.75,0,0
2017-07-03,07:00:00,2426.75,2427.12,2425.75,2426.38,0,0
2017-07-03,08:00:00,2426.38,2427,2426,2427,0,0
2017-07-03,09:00:00,2427,2427.25,2425.5,2425.75,0,0
2017-07-03,10:00:00,2425.75,2429.75,2425.62,2428.75,0,0
2017-07-03,11:00:00,2428.75,2430.25,2427.5,2429.5,0,0
2017-07-03,12:00:00,2429.5,2429.5,2427.5,2428,0,0
2017-07-03,13:00:00,2428,2428.75,2427.25,2428.25,0,0
2017-07-03,14:00:00,2428.38,2429.75,2427.75,2429.12,0,0
2017-07-03,15:00:00,2429.12,2431,2428.25,2430.75,0,0
2017-07-03,16:00:00,2430.75,2434.5,2430.75,2433.5,0,0
2017-07-03,17:00:00,2433.5,2436.75,2432.25,2435.25,0,0
2017-07-03,18:00:00,2435.25,2435.5,2433,2433.75,0,0
2017-07-03,19:00:00,2433.75,2433.75,2427,2427,0,0
2017-07-03,20:00:00,2427,2427,2422.25,2423.88,0,0
2017-07-04,01:00:00,2422,2424.88,2421.5,2423.5,0,0
2017-07-04,02:00:00,2423.12,2427.5,2423,2427.25,0,0
2017-07-04,03:00:00,2427,2427.12,2424.5,2424.5,0,0
2017-07-04,04:00:00,2424.5,2426.5,2424,2426,0,0
2017-07-04,05:00:00,2426,2427,2424.62,2424.62,0,0
2017-07-04,06:00:00,2424.75,2425.5,2423.75,2425,0,0
2017-07-04,07:00:00,2425,2425.5,2423.62,2424.5,0,0
2017-07-04,08:00:00,2424.5,2424.88,2423,2423.25,0,0
2017-07-04,09:00:00,2423,2425.75,2421.25,2422.62,0,0
2017-07-04,10:00:00,2422.62,2430,2422.25,2428.5,0,0
2017-07-04,11:00:00,2428.62,2430.5,2427.25,2428.25,0,0
2017-07-04,12:00:00,2428,2431.25,2428,2430.75,0,0
2017-07-04,13:00:00,2430.75,2431.25,2429,2429,0,0
2017-07-04,14:00:00,2428.75,2430,2428.38,2429.75,0,0
2017-07-04,15:00:00,2429.5,2430,2427.75,2428.25,0,0
2017-07-04,16:00:00,2428,2430.25,2428,2429.88,0,0
2017-07-04,17:00:00,2429.88,2430.25,2429,2430,0,0
2017-07-04,18:00:00,2430,2430.12,2424.75,2425,0,0
2017-07-04,19:00:00,2425.12,2425.75,2423.5,2425.25,0,0
2017-07-04,20:00:00,2425.25,2425.25,2425.25,2425.25,0,0
2017-07-05,01:00:00,2425,2426.25,2423,2424.62,0,0
2017-07-05,02:00:00,2424.62,2425.25,2422.75,2423.88,0,0
2017-07-05,03:00:00,2423.88,2425,2423,2424.5,0,0
2017-07-05,04:00:00,2424.62,2425,2422.25,2423,0,0
2017-07-05,05:00:00,2422.88,2425,2422.75,2424.75,0,0
2017-07-05,06:00:00,2424.75,2426,2424.62,2425,0,0
2017-07-05,07:00:00,2425,2425.75,2425,2425.25,0,0
2017-07-05,08:00:00,2425.75,2426.88,2425.5,2426.5,0,0
2017-07-05,09:00:00,2426.5,2427,2425,2426.25,0,0
2017-07-05,10:00:00,2426.12,2428.75,2424.5,2427.38,0,0
2017-07-05,11:00:00,2427.38,2427.62,2422.75,2424.88,0,0
2017-07-05,12:00:00,2424.88,2426,2424.38,2424.5,0,0
2017-07-05,13:00:00,2424.5,2427,2424,2427,0,0
2017-07-05,14:00:00,2427,2427.75,2425.25,2427.5,0,0
2017-07-05,15:00:00,2427.75,2429.75,2427.25,2428.75,0,0
2017-07-05,16:00:00,2428.75,2429.75,2422.75,2423.75,0,0
2017-07-05,17:00:00,2423.75,2427.25,2419.25,2426,0,0
2017-07-05,18:00:00,2426,2429.5,2426,2427,0,0
2017-07-05,19:00:00,2427,2429.5,2426,2429,0,0
2017-07-05,20:00:00,2429,2431,2428.5,2428.75,0,0
2017-07-05,21:00:00,2428.75,2432.25,2426.75,2428.38,0,0
2017-07-05,22:00:00,2428.38,2431.75,2427,2430.62,0,0
2017-07-05,23:00:00,2430.62,2430.62,2427.38,2428.25,0,0
2017-07-06,01:00:00,2427.75,2430.5,2427.5,2430,0,0
2017-07-06,02:00:00,2429.75,2430,2429.25,2429.5,0,0
2017-07-06,03:00:00,2429.88,2429.88,2427.5,2427.5,0,0
2017-07-06,04:00:00,2427.25,2428.12,2426,2426.25,0,0
2017-07-06,05:00:00,2426.25,2428,2426,2427.62,0,0
2017-07-06,06:00:00,2427.62,2428,2426.75,2427,0,0
2017-07-06,07:00:00,2426.75,2427.5,2426.75,2427,0,0
2017-07-06,08:00:00,2427.5,2427.5,2426.25,2426.75,0,0
2017-07-06,09:00:00,2426.75,2427.5,2426,2426.5,0,0
2017-07-06,10:00:00,2426.5,2427.25,2423.5,2424.75,0,0
2017-07-06,11:00:00,2424.75,2426.5,2424.25,2425.25,0,0
2017-07-06,12:00:00,2425.25,2425.75,2420,2420,0,0
2017-07-06,13:00:00,2420,2420.5,2416.25,2419.62,0,0
2017-07-06,14:00:00,2419.62,2419.88,2416.25,2417,0,0
2017-07-06,15:00:00,2417.12,2420.75,2417,2420.25,0,0
2017-07-06,16:00:00,2420.38,2422.25,2414.12,2414.75,0,0
2017-07-06,17:00:00,2414.75,2416.75,2410.75,2414.25,0,0
2017-07-06,18:00:00,2414.25,2419.5,2414.25,2419,0,0
2017-07-06,19:00:00,2419,2420,2415.75,2418.25,0,0
2017-07-06,20:00:00,2418.5,2421.5,2415.25,2415.75,0,0
2017-07-06,21:00:00,2415.75,2415.75,2410.5,2413,0,0
2017-07-06,22:00:00,2413,2413.25,2405.38,2408.5,0,0
2017-07-06,23:00:00,2408.5,2409.75,2407.75,2408.25,0,0
2017-07-07,01:00:00,2410,2410.75,2409.25,2410,0,0
2017-07-07,02:00:00,2410,2410.5,2408.75,2409.25,0,0
2017-07-07,03:00:00,2409.25,2410.88,2409.25,2409.88,0,0
2017-07-07,04:00:00,2409.88,2411.25,2409.62,2410.62,0,0
2017-07-07,05:00:00,2410.62,2411.5,2410.25,2410.25,0,0
2017-07-07,06:00:00,2410.25,2410.75,2409.62,2409.88,0,0
2017-07-07,07:00:00,2409.88,2409.88,2408.75,2408.75,0,0
2017-07-07,08:00:00,2409.25,2410.25,2409,2410,0,0
2017-07-07,09:00:00,2409.75,2411.25,2409.75,2411,0,0
2017-07-07,10:00:00,2411,2411.5,2407.75,2408.75,0,0
2017-07-07,11:00:00,2408.75,2410.75,2408.25,2408.62,0,0
2017-07-07,12:00:00,2408.62,2410.25,2408,2408.25,0,0
2017-07-07,13:00:00,2408.38,2410.5,2408.38,2409,0,0
2017-07-07,14:00:00,2409.5,2409.5,2408.25,2408.75,0,0
2017-07-07,15:00:00,2408.62,2417,2408.5,2413.12,0,0
2017-07-07,16:00:00,2413.12,2417.62,2411.75,2417,0,0
2017-07-07,17:00:00,2417,2417.5,2413,2415.12,0,0
2017-07-07,18:00:00,2415.12,2422.25,2414.5,2421.5,0,0
2017-07-07,19:00:00,2421.5,2424.25,2421.25,2423.38,0,0
2017-07-07,20:00:00,2423.38,2425,2423,2424.25,0,0
